name,type,resolver,ttl,status,answers,error
nic.cz,CNAME,auth:b.ns.nic.cz@2001:678:10::1,,NODATA,,
nic.cz,MX,auth:b.ns.nic.cz@2001:678:10::1,1800.0,OK,10 mail.nic.cz.; 20 mx.nic.cz.,
nic.cz,NS,auth:b.ns.nic.cz@2001:678:10::1,1800.0,OK,a.ns.nic.cz.; b.ns.nic.cz.; d.ns.nic.cz.,
nic.cz,SOA,auth:b.ns.nic.cz@2001:678:10::1,1800.0,OK,a.ns.nic.cz. hostmaster.nic.cz. 1762765288 14400 3600 1209600 7200,
nic.cz,TXT,auth:b.ns.nic.cz@2001:678:10::1,1800.0,OK,"""MS=92011E91562E6FD18FF9C5FA1F053F90DD5B1892""; ""v=spf1 include:_v4nets.nic.cz include:_v6nets.nic.cz include:_spf.network.cz ~all""",
nic.cz,A,auth:d.ns.nic.cz@193.29.206.1,1800.0,OK,217.31.205.50,
nic.cz,AAAA,auth:d.ns.nic.cz@193.29.206.1,1800.0,OK,2001:1488:0:3::2,
nic.cz,CNAME,auth:d.ns.nic.cz@193.29.206.1,,NODATA,,
nic.cz,MX,auth:d.ns.nic.cz@193.29.206.1,1800.0,OK,10 mail.nic.cz.; 20 mx.nic.cz.,
nic.cz,NS,auth:d.ns.nic.cz@193.29.206.1,1800.0,OK,a.ns.nic.cz.; b.ns.nic.cz.; d.ns.nic.cz.,
nic.cz,SOA,auth:d.ns.nic.cz@193.29.206.1,1800.0,OK,a.ns.nic.cz. hostmaster.nic.cz. 1762765288 14400 3600 1209600 7200,
nic.cz,TXT,auth:d.ns.nic.cz@193.29.206.1,1800.0,OK,"""MS=92011E91562E6FD18FF9C5FA1F053F90DD5B1892""; ""v=spf1 include:_v4nets.nic.cz include:_v6nets.nic.cz include:_spf.network.cz ~all""",
nic.cz,A,auth:d.ns.nic.cz@2001:678:1::1,1800.0,OK,217.31.205.50,
nic.cz,AAAA,auth:d.ns.nic.cz@2001:678:1::1,1800.0,OK,2001:1488:0:3::2,
nic.cz,CNAME,auth:d.ns.nic.cz@2001:678:1::1,,NODATA,,
nic.cz,MX,auth:d.ns.nic.cz@2001:678:1::1,1800.0,OK,10 mail.nic.cz.; 20 mx.nic.cz.,
nic.cz,NS,auth:d.ns.nic.cz@2001:678:1::1,1800.0,OK,a.ns.nic.cz.; b.ns.nic.cz.; d.ns.nic.cz.,
nic.cz,SOA,auth:d.ns.nic.cz@2001:678:1::1,1800.0,OK,a.ns.nic.cz. hostmaster.nic.cz. 1762765288 14400 3600 1209600 7200,
nic.cz,TXT,auth:d.ns.nic.cz@2001:678:1::1,1800.0,OK,"""MS=92011E91562E6FD18FF9C5FA1F053F90DD5B1892""; ""v=spf1 include:_v4nets.nic.cz include:_v6nets.nic.cz include:_spf.network.cz ~all""",
